Event URL,Program Name,Day of Week,Start Date,End Date,Time,Location,Address,Area,Language,Audience,Subjects
https://booking.biblioottawalibrary.ca/en/event/crafternoon-36,Crafternoon,Monday,5-May-25,16-Jun-25,13:00,Rockcliffe Park,380 Springfield,East - Vanier,Bilingual,Adults 50-plus,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/homeschool-happenings-mon-%C3%A9cole-maison-%C3%A0-la-biblio-1,Homeschool Happenings,Monday,5-May-25,2-Jun-25,13:00,Sunnyside,1049 Bank,South - Alta Vista,Bilingual,"Child, Family",Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/afternoon-fun-and-games-adults-une-apr%C3%A8s-midi-de-jeux-et-de-plaisir-pour-adultes,An Afternoon of Fun and Games for Adults! Une après-midi de jeux et de plaisir pour adultes!,Monday,5-May-25,30-Jun-25,13:30,Orléans,1705 Orléans,East - Orleans,Bilingual,Adult,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/genealogy-drop-carlingwood%E2%80%8B-library,Genealogy Drop-in at the Carlingwood​ Library,Monday,5-May-25,5-May-25,13:30,Carlingwood,281 Woodroffe,West - Nepean,English,"Adult, Adults 50-plus",History and Genealogy
https://booking.biblioottawalibrary.ca/en/event/english-conversation-groupgroupe-de-conversation-en-anglais-1,English Conversation group,Monday,5-May-25,30-Jun-25,13:30,Cumberland,1599 Tenth Line,East - Orleans,English,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/english-conversation-groupgroupe-de-conversation-en-anglais-1,English Conversation group,Monday,5-May-25,30-Jun-25,13:30,Cumberland,1599 Tenth Line,East - Orleans,English,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/mon-%C3%A9cole-maison-%C3%A0-la-biblio%E2%80%8B-homeschool-happenings,Mon école-maison à la biblio​,Monday,5-May-25,5-May-25,13:30,North Gloucester,2036 Ogilvie,East - Vanier,Bilingual,"Child, Family","Arts and Crafts, Games and Gaming, Hobbies and Interests"
https://booking.biblioottawalibrary.ca/en/event/libby-cantook-and-cloudlibrary-e-book-clinic,"Libby, Cantook and CloudLibrary E-book Clinic",Monday,5-May-25,26-May-25,14:00,Greenboro,363 Lorry Greenberg,South - Alta Vista,English,"Adult, Adults 50-plus, Newcomers",Computers and technology
https://booking.biblioottawalibrary.ca/en/event/babytime-292,Babytime,Monday,5-May-25,12-May-25,14:00,Greely,1448 Meadow Drive,South - Greely,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/toddlertime-tout-petits-%C3%A0-la-biblio-25,Toddlertime,Monday,5-May-25,12-May-25,14:30,Elmvale Acres,1910 St-Laurent,South - Alta Vista,Bilingual,Toddler,Toddlertime
https://booking.biblioottawalibrary.ca/en/event/chatty-caf%C3%A9,Chatty Café,Monday,5-May-25,26-May-25,14:30,Rosemount,18 Rosemount,West - Nepean,English,"Adult, Adults 50-plus","Culture and Communities, Hobbies and Interests, Social Connections"
https://booking.biblioottawalibrary.ca/en/event/bh-technology-question-answer-sessions-0,BH Technology - Question & Answer Sessions,Monday,5-May-25,26-May-25,15:00,Blackburn Hamlet,199 Glen Park,East - Orleans,Bilingual,"Adult, Adults 50-plus",Computers and technology
https://booking.biblioottawalibrary.ca/en/event/stay-play-jouons-%C3%A0-la-biblio-24,Stay & Play,Monday,5-May-25,12-May-25,15:00,Elmvale Acres,1910 St-Laurent,South - Alta Vista,Bilingual,Toddler,Toddlertime
https://booking.biblioottawalibrary.ca/en/event/youth-scrabble-ages-10,Youth Scrabble (ages 10+),Monday,5-May-25,26-May-25,16:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,"Child, Teen",Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/reading-buddies-april-may-session,Reading Buddies (April-May session),Monday,5-May-25,12-May-25,17:15,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Child,"Homework and Reading Support, Kids"
https://booking.biblioottawalibrary.ca/en/event/family-game-night%C2%A0,Family Game Night,Monday,5-May-25,5-May-25,17:30,Beaverbrook,2500 Campeau,West - Kanata,English,"Child, Family",Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/introduction-dungeons-and-dragons-adults,Introduction to Dungeons and Dragons for adults,Monday,5-May-25,16-Jun-25,17:30,Carlingwood,281 Woodroffe,West - Nepean,English,Adult,Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/groupe-de-conversation-en-anglais-de-blackburn-hamlet-blackburn-hamlet-english-conversation-1,Groupe de conversation en anglais de Blackburn Hamlet,Monday,5-May-25,26-May-25,18:00,Blackburn Hamlet,199 Glen Park,East - Orleans,Bilingual,"Adult, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/chess-club-club-d%C3%A9checs-0,Chess club,Monday,5-May-25,12-May-25,18:00,Greenboro,363 Lorry Greenberg,South - Alta Vista,Bilingual,Child,Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/how-secure-home-wireless-network-29,How to Secure a Home Wireless Network,Monday,5-May-25,5-May-25,18:00,Richmond,6240 Perth Street,West - Richmond,English,"Adult, Adults 50-plus",Computers and technology
https://booking.biblioottawalibrary.ca/en/event/monday-director-spotlight-lee-chang-dong-green-fish,Monday Director Spotlight - Lee Chang-dong - Green Fish,Monday,5-May-25,5-May-25,18:00,Main,120 Metcalfe,Central,English,Adult,Film and Movie Showing
https://booking.biblioottawalibrary.ca/en/event/its-time-watch-movie,It's Time to Watch a Movie!,Monday,5-May-25,5-May-25,18:00,St-Laurent,515 Côté,East - Vanier,English,Adult,Film and Movie Showing
https://booking.biblioottawalibrary.ca/en/event/sunnyside-writers-group-2,Sunnyside Writers Group,Monday,5-May-25,2-Jun-25,18:00,Sunnyside,1049 Bank,South - Alta Vista,English,"Adult, Adults 50-plus, Teen",Writing and poetry
https://booking.biblioottawalibrary.ca/en/event/homework-help-club-de-devoirs-10,Homework Help,Monday,5-May-25,10-Jun-25,18:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,Bilingual,Child,Homework and Reading Support
https://booking.biblioottawalibrary.ca/en/event/adult-french-conversation-group-groupe-de-conversation-en-fran%C3%A7ais-pour-adultes,Adult French Conversation Group,Monday,5-May-25,30-Jun-25,18:30,Greenboro,363 Lorry Greenberg,South - Alta Vista,Français,"Adult, Adults 50-plus",Language learning
https://booking.biblioottawalibrary.ca/en/event/starry-night-storytime-3,Starry Night Storytime,Monday,5-May-25,12-May-25,18:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Family,Family storytime
https://booking.biblioottawalibrary.ca/en/event/monday-evening-book-club,Monday Evening Book Club,Monday,5-May-25,2-Jun-25,18:45,Rideau,377 Rideau,Central,English,"Adult, Adults 50-plus",Book Talks
https://booking.biblioottawalibrary.ca/en/event/french-conversation-group-groupe-de-conversation-en-fran%C3%A7ais-2,French Conversation Group,Monday,5-May-25,23-Jun-25,19:00,Ruth E. Dickinson,100 Malvern,West - Barrhaven,Français,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/family-storytime-march-may-contes-en-famille-mars-mai,Family Storytime (March-May),Tuesday,6-May-25,13-May-25,10:00,Cumberland,1599 Tenth Line,East - Orleans,Bilingual,"Child, Family, Preschool",Family storytime
https://booking.biblioottawalibrary.ca/en/event/b%C3%A9b%C3%A9s-%C3%A0-la-biblio-mars-mai,Bébés à la biblio (mars-mai),Tuesday,6-May-25,13-May-25,10:00,Cumberland,1599 Tenth Line,East - Orleans,Français,"Baby, Family",Babytime
https://booking.biblioottawalibrary.ca/en/event/orl%C3%A9ans-writing-group-2,Orléans Writing Group,Tuesday,6-May-25,16-Dec-25,10:00,Orléans,1705 Orléans,East - Orleans,English,Adult,Writing and poetry
https://booking.biblioottawalibrary.ca/en/event/homeschool-hangouts,Homeschool Hangouts,Tuesday,6-May-25,24-Jun-25,10:00,Greely,1448 Meadow Drive,South - Greely,English,Family,"Arts and Crafts, Homework and Reading Support, Parenting, Social Connections"
https://booking.biblioottawalibrary.ca/en/event/babytime-spring-session-0,Babytime - Spring Session,Tuesday,6-May-25,13-May-25,10:15,Hazeldean,50 Castlefrank,West - Kanata,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/groupe-de-conversation-en-fran%C3%A7ais-3,Groupe de conversation en français,Tuesday,6-May-25,16-Dec-25,10:15,Main,120 Metcalfe,Central,Français,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/contes-en-famille-mars-mai,Contes en famille (mars - mai),Tuesday,6-May-25,13-May-25,10:15,Orléans,1705 Orléans,East - Orleans,Français,"Child, Family","Family storytime, Kids"
https://booking.biblioottawalibrary.ca/en/event/babytime-b%C3%A9b%C3%A9-%C3%A0-la-biblio-8,Babytime | Bébé à la biblio,Tuesday,6-May-25,13-May-25,10:15,Elmvale Acres,1910 St-Laurent,South - Alta Vista,Bilingual,Family,Babytime
https://booking.biblioottawalibrary.ca/en/event/toddlertime-tuesday-session-7,Toddlertime (Tuesday session),Tuesday,6-May-25,13-May-25,10:15,Beaverbrook,2500 Campeau,West - Kanata,English,Toddler,Toddlertime
https://booking.biblioottawalibrary.ca/en/event/bilingual-family-storytime-contes-en-famille-bilingue-81,Bilingual Family Storytime,Tuesday,6-May-25,27-May-25,10:30,Rideau,377 Rideau,Central,Bilingual,"Family, Preschool, Toddler",Family storytime
https://booking.biblioottawalibrary.ca/en/event/babytime-play-and-stay-0,Babytime with a Play and Stay,Tuesday,6-May-25,13-May-25,10:30,Emerald Plaza,1547 Merivale,West - Nepean,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-and-stay-play-4,Family Storytime and Stay & Play,Tuesday,6-May-25,13-May-25,10:30,Constance Bay,262 Len Purcell,West - Constance Bay,English,"Child, Toddler","Family storytime, Storytime"
https://booking.biblioottawalibrary.ca/en/event/family-storytime-697,Family Storytime,Tuesday,6-May-25,13-May-25,10:30,Vernon,8682 Bank,South - Vernon,English,Family,Storytime
https://booking.biblioottawalibrary.ca/en/event/tuesday-morning-toddlertime-6,Tuesday Morning Toddlertime,Tuesday,6-May-25,13-May-25,10:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Toddler,Toddlertime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-vanier-contes-et-chansons-en-familles-%C3%A0-vanier-0,Family Storytime at Vanier,Tuesday,6-May-25,24-Jun-25,10:30,Vanier,310 Pères Blancs,East - Vanier,Bilingual,"Baby, Family, Toddler","Storytime, Toddlertime"
https://booking.biblioottawalibrary.ca/en/event/storytime-and-stay-play-1,Storytime and Stay & Play,Tuesday,6-May-25,13-May-25,10:30,Richmond,6240 Perth Street,West - Richmond,English,Family,Family storytime
https://booking.biblioottawalibrary.ca/en/event/babytime-b%C3%A9b%C3%A9s-%C3%A0-la-biblio-242,Babytime | Bébés à la biblio,Tuesday,6-May-25,16-Dec-25,10:30,St-Laurent,515 Côté,East - Vanier,Bilingual,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/babytime-291,Babytime,Tuesday,6-May-25,13-May-25,10:30,Carlingwood,281 Woodroffe,West - Nepean,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/bilingual-family-storytime-contes-en-famille-bilingue-81,Bilingual Family Storytime,Tuesday,6-May-25,27-May-25,10:30,Rideau,377 Rideau,Central,Bilingual,"Family, Preschool, Toddler",Family storytime
https://booking.biblioottawalibrary.ca/en/event/babytime-play-and-stay-0,Babytime with a Play and Stay,Tuesday,6-May-25,13-May-25,10:30,Emerald Plaza,1547 Merivale,West - Nepean,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-and-stay-play-4,Family Storytime and Stay & Play,Tuesday,6-May-25,13-May-25,10:30,Constance Bay,262 Len Purcell,West - Constance Bay,English,"Child, Toddler","Family storytime, Storytime"
https://booking.biblioottawalibrary.ca/en/event/family-storytime-697,Family Storytime,Tuesday,6-May-25,13-May-25,10:30,Vernon,8682 Bank,South - Vernon,English,Family,Storytime
https://booking.biblioottawalibrary.ca/en/event/tuesday-morning-toddlertime-6,Tuesday Morning Toddlertime,Tuesday,6-May-25,13-May-25,10:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Toddler,Toddlertime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-vanier-contes-et-chansons-en-familles-%C3%A0-vanier-0,Family Storytime at Vanier,Tuesday,6-May-25,24-Jun-25,10:30,Vanier,310 Pères Blancs,East - Vanier,Bilingual,"Baby, Family, Toddler","Storytime, Toddlertime"
https://booking.biblioottawalibrary.ca/en/event/stay-play-jouons-%C3%A0-la-biblio-21,Stay & Play,Tuesday,6-May-25,14-May-25,11:00,Elmvale Acres,1910 St-Laurent,South - Alta Vista,Bilingual,Family,Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/babytime-tuesday-session-4,Babytime (Tuesday session),Tuesday,6-May-25,13-May-25,11:00,Beaverbrook,2500 Campeau,West - Kanata,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/babytime-stay-and-play-tuesday-session-1,Babytime Stay and Play (Tuesday session),Tuesday,6-May-25,13-May-25,11:30,Beaverbrook,2500 Campeau,West - Kanata,English,Baby,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/foodwise-session-2-creative-ways-reuse-food,FoodWise Session 2: Creative Ways to Reuse Food,Tuesday,6-May-25,6-May-25,13:00,Greenboro,363 Lorry Greenberg,South - Alta Vista,English,"Adult, Newcomers, Teen",Food Literacy and Cooking
https://booking.biblioottawalibrary.ca/en/event/greenbelt-esl-conversation-group,Greenbelt ESL Conversation Group,Tuesday,6-May-25,17-Jun-25,13:00,North Gloucester,2036 Ogilvie,East - Vanier,English,"Adult, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/parenting-ottawa-drop-4,Parenting in Ottawa Drop-in,Tuesday,6-May-25,24-Jun-25,13:00,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,"Adult, Baby, Family",Parenting
https://booking.biblioottawalibrary.ca/en/event/knitting-and-crochet-club-groupe-de-tricot-et-crochet-1,Knitting and Crochet Club,Tuesday,6-May-25,24-Jun-25,13:00,St-Laurent,515 Côté,East - Vanier,Bilingual,"Adult, Teen",Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/rockcliffe-park-adult-bookclub,Rockcliffe Park Adult Bookclub,Tuesday,6-May-25,3-Jun-25,13:30,Rockcliffe Park,380 Springfield,East - Vanier,English,Adult,Book Talks
https://booking.biblioottawalibrary.ca/en/event/babytime-march-may%C2%A0%C2%A0b%C3%A9b%C3%A9s-%C3%A0-la-biblio-mars-mai,Babytime (March - May),Tuesday,6-May-25,13-May-25,13:30,Orléans,1705 Orléans,East - Orleans,Bilingual,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/tuesday-afternoon-babytime-2,Tuesday Afternoon Babytime,Tuesday,6-May-25,13-May-25,14:00,Rosemount,18 Rosemount,West - Nepean,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/genealogy-drop-1,Genealogy Drop-In,Tuesday,6-May-25,30-Dec-25,14:00,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,"Adult, Adults 50-plus",History and Genealogy
https://booking.biblioottawalibrary.ca/en/event/crafternoon-37,Crafternoon,Tuesday,6-May-25,24-Jun-25,14:00,Centennial,3870 Old Richmond,West - Nepean,English,Adult,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/richmond-mystery-bookclub-3,Richmond Mystery  Bookclub,Tuesday,6-May-25,3-Jun-25,14:00,Richmond,6240 Perth Street,West - Richmond,English,Adult,Book Clubs
https://booking.biblioottawalibrary.ca/en/event/babytime-b%C3%A9b%C3%A9s-%C3%A0-la-biblio-sunnyside,Babytime,Tuesday,6-May-25,3-Jun-25,14:30,Sunnyside,1049 Bank,South - Alta Vista,Bilingual,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/video-game-drop-teens-1,Video Game Drop-In for Teens,Tuesday,6-May-25,10-Jun-25,15:00,Beaverbrook,2500 Campeau,West - Kanata,English,Teen,Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/virtual-reality-gaming-37,Virtual Reality Gaming,Tuesday,6-May-25,3-Jun-25,15:30,Cumberland,1599 Tenth Line,East - Orleans,English,"Adult, Teen",Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/chess-club-d%C3%A9checs,Chess Club D'échecs,Tuesday,6-May-25,24-Jun-25,15:30,Blackburn Hamlet,199 Glen Park,East - Orleans,Bilingual,"Child, Family, Teen","Games and Gaming, Hobbies and Interests, Social Connections"
https://booking.biblioottawalibrary.ca/en/event/read-loud-circle-ages-8-12,Read-a-loud Circle (ages 8-12),Tuesday,6-May-25,13-May-25,16:00,Alta Vista,2516 Alta Vista,South - Alta Vista,English,Child,Language learning
https://booking.biblioottawalibrary.ca/en/event/reading-buddies-7,Reading Buddies,Tuesday,6-May-25,27-May-25,16:15,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Child,"Homework and Reading Support, Kids"
https://booking.biblioottawalibrary.ca/en/event/reading-buddies-4,Reading Buddies,Tuesday,6-May-25,13-May-25,17:00,Rosemount,18 Rosemount,West - Nepean,English,Child,"Homework and Reading Support, Kids"
https://booking.biblioottawalibrary.ca/en/event/homework-help-aide-aux-devoirs-0,Homework Help,Tuesday,6-May-25,10-Jun-25,17:00,Orléans,1705 Orléans,East - Orleans,Bilingual,Child,Homework and Reading Support
https://booking.biblioottawalibrary.ca/en/event/greely-new-neighbour-information-drop,Greely New Neighbour Information Drop-in,Tuesday,6-May-25,6-May-25,17:30,Greely,1448 Meadow Drive,South - Greely,English,Adult,Social Connections
https://booking.biblioottawalibrary.ca/en/event/tuesday-english-conversation-group-3,Tuesday English Conversation Group,Tuesday,6-May-25,24-Jun-25,18:00,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,"Adult, Adults 50-plus, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/french-conversation-group-groupe-de-conversation-en-fran%C3%A7ais-0,French Conversation Group - Groupe de conversation en français,Tuesday,6-May-25,24-Jun-25,18:00,Rosemount,18 Rosemount,West - Nepean,Français,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/coloring-mind-adult-coloring-clubart-th%C3%A9rapie-club-de-coloriage-pour-adultes-0,Coloring For the Mind - Adult Coloring Club,Tuesday,6-May-25,24-Jun-25,18:00,Cumberland,1599 Tenth Line,East - Orleans,Bilingual,Adult,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/themed-movie-tuesdays-frances-ha,Themed Movie Tuesdays: Frances Ha,Tuesday,6-May-25,6-May-25,18:00,Main,120 Metcalfe,Central,English,Adult,Film and Movie Showing
https://booking.biblioottawalibrary.ca/en/event/tuesday-english-conversation-group-3,Tuesday English Conversation Group,Tuesday,6-May-25,24-Jun-25,18:00,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,"Adult, Adults 50-plus, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/quick-tips-how-use-free-ai-tools-your-daily-life-refine-web-searches-summarize-text-videos-3,"Quick Tips: How to use Free AI Tools in your Daily Life to Refine Web Searches, Summarize Text & Videos, Create Photos & Songs, and More",Tuesday,6-May-25,6-May-25,18:00,Emerald Plaza,1547 Merivale,West - Nepean,English,"Adult, Adults 50-plus",Computers and technology
https://booking.biblioottawalibrary.ca/en/event/greenboro-knitting-group-groupe-de-tricot-greenboro-14,Greenboro Knitting Group,Tuesday,6-May-25,24-Jun-25,18:15,Greenboro,363 Lorry Greenberg,South - Alta Vista,Bilingual,"Adult, Adults 50-plus, Teen",Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/evening-family-storytime-10,Evening Family Storytime,Tuesday,6-May-25,6-May-25,18:15,Hazeldean,50 Castlefrank,West - Kanata,English,Family,Family storytime
https://booking.biblioottawalibrary.ca/en/event/english-conversation-group-6,English Conversation Group,Tuesday,6-May-25,30-Jun-26,18:30,Carlingwood,281 Woodroffe,West - Nepean,English,"Adult, Adults 50-plus",Language learning
https://booking.biblioottawalibrary.ca/en/event/tuesday-english-conversation-group-4,Tuesday English Conversation Group,Tuesday,6-May-25,24-Jun-25,18:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,"Adult, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/dungeons-dragons-16,Dungeons & Dragons,Tuesday,6-May-25,27-May-25,18:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Teen,Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/knit-wits-tricoth%C3%A9-1,Knit Wits,Tuesday,6-May-25,30-Dec-25,18:30,North Gloucester,2036 Ogilvie,East - Vanier,Bilingual,"Adult, Adults 50-plus, Teen",Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/homework-help-aide-aux-devoirs-32,Homework Help | Aide aux devoirs,Tuesday,6-May-25,10-Jun-25,18:30,Elmvale Acres,1910 St-Laurent,South - Alta Vista,Bilingual,"Child, Family",Homework and Reading Support
https://booking.biblioottawalibrary.ca/en/event/groupe-de-conversation-en-fran%C3%A7ais-de-cumberlandcumberland-french-conversation-group,Groupe de conversation en français de Cumberland,Tuesday,6-May-25,24-Jun-25,18:30,Cumberland,1599 Tenth Line,East - Orleans,Français,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/groupe-de-conversation-en-fran%C3%A7ais-french-conversation-group-18,Groupe de conversation en français,Tuesday,6-May-25,24-Jun-25,18:30,St-Laurent,515 Côté,East - Vanier,Français,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/esl-conversation-group-4,ESL Conversation Group,Tuesday,6-May-25,10-Jun-25,18:45,Sunnyside,1049 Bank,South - Alta Vista,English,"Adult, Newcomers, Teen",Language learning
https://booking.biblioottawalibrary.ca/en/event/mothers-day-craft-night,Mother's Day Craft Night,Tuesday,6-May-25,6-May-25,19:00,Hazeldean,50 Castlefrank,West - Kanata,English,Family,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/english-conversation-group-42,English Conversation Group,Tuesday,6-May-25,10-Jun-25,19:00,Beaverbrook,2500 Campeau,West - Kanata,English,"Adult, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/groupe-de-conversation-en-fran%C3%A7ais-de-cumberlandcumberland-french-conversation-0,Groupe de conversation en français de Cumberland,Wednesday,7-May-25,25-Jun-25,10:00,Cumberland,1599 Tenth Line,East - Orleans,Français,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/meet-graphic-novel-author-graham-annable,Meet Graphic Novel author Graham Annable,Wednesday,7-May-25,7-May-25,10:00,Rockcliffe Park,380 Springfield,East - Vanier,English,Child,Author Events
https://booking.biblioottawalibrary.ca/en/event/babytime-march-may,Babytime (March-May),Wednesday,7-May-25,14-May-25,10:00,Cumberland,1599 Tenth Line,East - Orleans,English,"Baby, Child",Babytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-contes-en-famille-235,Family Storytime,Wednesday,7-May-25,14-May-25,10:15,Beaverbrook,2500 Campeau,West - Kanata,Bilingual,"Child, Family",Family storytime
https://booking.biblioottawalibrary.ca/en/event/english-conversation-group-22,English Conversation Group,Wednesday,7-May-25,17-Dec-25,10:15,Main,120 Metcalfe,Central,English,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/toddlertime-spring-session-0,Toddlertime - Spring Session,Wednesday,7-May-25,14-May-25,10:15,Hazeldean,50 Castlefrank,West - Kanata,English,Toddler,Toddlertime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-march-may,Family Storytime (March - May),Wednesday,7-May-25,14-May-25,10:15,Orléans,1705 Orléans,East - Orleans,English,"Child, Family","Family storytime, Kids"
https://booking.biblioottawalibrary.ca/en/event/contes-en-famille-bilingue-bilingual-family-storytime-0,Contes en famille bilingue,Wednesday,7-May-25,14-May-25,10:15,North Gloucester,2036 Ogilvie,East - Vanier,Bilingual,"Family, Preschool, Toddler","Family storytime, Kids, Storytime"
https://booking.biblioottawalibrary.ca/en/event/contes-en-famille-240,Contes en famille,Wednesday,7-May-25,14-May-25,10:30,Greenboro,363 Lorry Greenberg,South - Alta Vista,Français,Toddler,Family storytime
https://booking.biblioottawalibrary.ca/en/event/contes-en-famille-235,Contes en famille,Wednesday,7-May-25,28-May-25,10:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,Français,Child,"Kids, Storytime"
https://booking.biblioottawalibrary.ca/en/event/family-storytime-conte-en-famille,Family Storytime,Wednesday,7-May-25,14-May-25,10:30,Alta Vista,2516 Alta Vista,South - Alta Vista,Bilingual,Preschool,Family storytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-stay-and-play-9,Family Storytime & Stay and Play,Wednesday,7-May-25,14-May-25,10:30,Munster,7749 Bleeks,West - Munster,English,Family,Family storytime
https://booking.biblioottawalibrary.ca/en/event/wednesday-english-conversation-group-1,Wednesday English Conversation Group,Wednesday,7-May-25,25-Jun-25,10:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,"Adult, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/family-storytime-699,Family Storytime,Wednesday,7-May-25,14-May-25,10:30,Manotick,5499 South River,West - Manotick,English,"Child, Family, Toddler","Family storytime, Storytime"
https://booking.biblioottawalibrary.ca/en/event/wednesday-english-conversation-group-1,Wednesday English Conversation Group,Wednesday,7-May-25,25-Jun-25,10:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,"Adult, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/wednesday-morning-toddlertime-stay-and-play,Wednesday Morning Toddlertime & Stay and Play,Wednesday,7-May-25,14-May-25,10:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Toddler,Toddlertime
https://booking.biblioottawalibrary.ca/en/event/contes-en-famille-232,Contes en famille,Wednesday,7-May-25,10-Dec-25,10:30,St-Laurent,515 Côté,East - Vanier,Français,Child,Family storytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-contes-en-famille-233,Family Storytime,Wednesday,7-May-25,7-May-25,10:30,Stittsville,1637 Stittsville Main,West - Stittsville,Bilingual,"Child, Family",Family storytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-stay-play-7,Family Storytime with a Stay & Play,Wednesday,7-May-25,14-May-25,10:30,Emerald Plaza,1547 Merivale,West - Nepean,English,"Baby, Family, Preschool",Family storytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-contes-en-famille-mar-maymai,Family Storytime | Contes en famille (Mar - May,Wednesday,7-May-25,14-May-25,10:30,Blackburn Hamlet,199 Glen Park,East - Orleans,Bilingual,"Baby, Family, Toddler",Family storytime
https://booking.biblioottawalibrary.ca/en/event/toddlertime-stay-play-0,Toddlertime with Stay & Play,Wednesday,7-May-25,14-May-25,10:30,Centennial,3870 Old Richmond,West - Nepean,English,Toddler,Toddlertime
https://booking.biblioottawalibrary.ca/en/event/family-stay-and-play-jouons-%C3%A0-la-biblio-6,Family Stay and Play,Wednesday,7-May-25,14-May-25,10:45,Beaverbrook,2500 Campeau,West - Kanata,Bilingual,"Child, Family",Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/jouons-%C3%A0-la-biblio-stay-play-8,Jouons à la biblio,Wednesday,7-May-25,28-May-25,11:00,Ruth E. Dickinson,100 Malvern,West - Barrhaven,Bilingual,Child,Kids
https://booking.biblioottawalibrary.ca/en/event/knit-knatter-3,Knit & Knatter,Wednesday,7-May-25,11-Jun-25,12:00,Sunnyside,1049 Bank,South - Alta Vista,English,"Adult, Adults 50-plus, Teen",Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/parenting-ottawa-drop-0,Parenting in Ottawa Drop-in,Wednesday,7-May-25,25-Jun-25,13:00,Beaverbrook,2500 Campeau,West - Kanata,English,"Adult, Baby, Family",Parenting
