Sort Order,Day,Time,Facility Name,Address,Activity Type,Registration Required,URL,Reservation,Area,Category,Age,Time of day
3,Wednesday,07:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening"
4,Thursday,07:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening"
5,Friday,07:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening"
6,Saturday,08:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening"
7,Sunday,08:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening"
1,Monday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
1,Monday,17:00 - 18:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening
3,Wednesday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
3,Wednesday,17:00 - 18:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening
4,Thursday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
5,Friday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
6,Saturday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
1,Monday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
1,Monday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio and strength – older adult,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM
2,Tuesday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio and strength – older adult,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM
3,Wednesday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio and strength – older adult,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM
4,Thursday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio and strength – older adult,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM
5,Friday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio and strength – older adult,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM
7,Sunday,11:00 - 12:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio and strength – older adult,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM
1,Monday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
1,Monday,12:00 - 13:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,PM
2,Tuesday,19:00 - 20:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening
3,Wednesday,12:00 - 13:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,PM
4,Thursday,12:00 - 13:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,PM
4,Thursday,19:00 - 19:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening
5,Friday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
6,Saturday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
7,Sunday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
1,Monday,18:00 - 19:00,Nepean Sportsplex,1701 Woodroffe Avenue,Zumba,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening
2,Tuesday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,Zumba,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
4,Thursday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,Zumba,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
7,Sunday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,Zumba,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
2,Tuesday,18:00 - 19:00,Nepean Sportsplex,1701 Woodroffe Avenue,HITT,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening
5,Friday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,HITT,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
7,Sunday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,HITT,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
2,Tuesday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Indoor Cycling,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
3,Wednesday,18:00 - 19:00,Nepean Sportsplex,1701 Woodroffe Avenue,Indoor Cycling,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening
4,Thursday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,Indoor Cycling,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
6,Saturday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Indoor Cycling,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
2,Tuesday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,Bootcamp,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM
1,Monday,10:30 - 11:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,AM
1,Monday,11:30 - 12:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,"AM, PM"
1,Monday,12:30 - 13:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
1,Monday,13:30 - 14:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
1,Monday,15:30 - 16:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
3,Wednesday,10:30 - 11:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,AM
3,Wednesday,11:30 - 12:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,"AM, PM"
3,Wednesday,12:30 - 13:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
3,Wednesday,13:30 - 14:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
5,Friday,10:30 - 11:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,AM
5,Friday,11:30 - 12:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,"AM, PM"
5,Friday,12:30 - 13:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
5,Friday,13:30 - 14:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
5,Friday,15:30 - 16:30,Nepean Sportsplex,1701 Woodroffe Avenue,Pickleball,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
2,Tuesday,10:30 - 11:30,Nepean Sportsplex,1701 Woodroffe Avenue,Badminton,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,AM
2,Tuesday,11:30 - 12:30,Nepean Sportsplex,1701 Woodroffe Avenue,Badminton,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,"AM, PM"
2,Tuesday,12:30 - 13:30,Nepean Sportsplex,1701 Woodroffe Avenue,Badminton,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
2,Tuesday,13:30 - 14:30,Nepean Sportsplex,1701 Woodroffe Avenue,Badminton,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
4,Thursday,11:30 - 12:30,Nepean Sportsplex,1701 Woodroffe Avenue,Badminton,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,"AM, PM"
4,Thursday,12:30 - 13:30,Nepean Sportsplex,1701 Woodroffe Avenue,Badminton,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
4,Thursday,13:30 - 14:30,Nepean Sportsplex,1701 Woodroffe Avenue,Badminton,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Racquet Sport,Adult,PM
